,Municipality,Province,Season,Crop,Area,Production
29625,30,4,1,11,1021.0,2314.0
29626,30,4,1,7,143.0,260.0
29627,30,4,1,11,1086.0,2056.0
29628,30,4,3,7,5.0,6.0
29629,30,4,1,7,100.0,227.0
29630,30,4,1,11,1395.0,2763.0
29631,30,4,3,7,20.0,29.0
29632,30,4,1,7,68.0,159.0
29633,30,4,1,11,4176.0,9183.0
29634,30,4,3,7,118.0,176.0
29635,30,4,3,11,27.0,59.0
29636,30,4,1,7,40.0,74.0
29637,30,4,1,11,4816.0,8467.0
29638,30,4,3,7,81.0,118.0
29639,30,4,3,11,35.0,62.0
29640,30,4,1,7,63.0,135.0
29641,30,4,1,11,4342.0,9413.0
29642,30,4,3,7,45.0,66.0
29643,30,4,1,7,68.0,171.0
29644,30,4,1,11,6724.0,16803.0
29645,30,4,3,7,341.0,564.0
29646,30,4,3,11,30.0,75.0
29647,30,4,1,7,73.0,204.0
29648,30,4,1,11,3556.0,8975.0
29649,30,4,3,7,83.0,153.0
29650,30,4,3,11,37.0,94.0
29651,30,4,1,7,58.0,157.0
29652,30,4,1,11,8691.0,22475.0
29653,30,4,3,7,114.0,209.0
29654,30,4,1,7,45.0,117.0
29655,30,4,1,11,10164.0,24231.0
29656,30,4,3,7,299.0,532.0
29657,30,11,1,7,44245.0,96897.0
29658,30,11,1,11,17167.0,36571.0
29659,30,11,3,7,47.0,74.0
29660,30,11,1,7,42847.0,48246.0
29661,30,11,1,11,22174.0,35078.0
29662,30,11,3,7,47.0,48.0
29663,30,11,1,7,37254.0,72012.0
29664,30,11,1,11,31898.0,56313.0
29665,30,11,2,7,44.0,64.0
29666,30,11,1,7,42821.0,91337.0
29667,30,11,1,11,34648.0,68335.0
29668,30,11,2,7,64.0,104.0
29669,30,11,1,7,43886.0,89176.0
29670,30,11,1,11,33654.0,65137.0
29671,30,11,2,7,162.0,264.0
29672,30,11,1,7,26225.0,25386.0
29673,30,11,1,11,26117.0,45992.0
29674,30,11,2,7,95.0,105.0
29675,30,11,1,7,30476.0,50224.0
29676,30,11,1,11,30731.0,63252.0
29677,30,11,3,7,72.0,98.0
29678,30,11,3,11,5.0,10.0
29679,30,11,1,7,28190.0,53589.0
29680,30,11,1,11,38381.0,86421.0
29681,30,11,1,7,26783.0,41514.0
29682,30,11,1,11,36832.0,76868.0
29683,30,11,4,0,2.0,77.0
29684,30,11,1,7,26381.0,41972.0
29685,30,11,1,11,38447.0,79239.0
29686,30,11,3,7,104.0,138.0
29687,30,11,1,7,26847.0,52942.0
29688,30,11,1,11,47382.0,95096.0
29689,30,11,3,7,234.0,336.0
29690,30,11,1,7,26825.0,68162.0
29691,30,11,1,11,47544.0,102410.0
29692,30,11,3,0,2.0,77.0
29693,30,11,3,7,159.0,238.0
29694,30,11,1,7,18783.0,33960.0
29695,30,11,1,11,66448.0,115088.0
29696,30,11,3,0,1.0,41.0
29697,30,11,3,7,282.0,410.0
29698,30,11,1,7,18716.0,37900.0
29699,30,11,1,11,64485.0,131614.0
29700,30,11,3,7,339.0,497.0
29701,30,11,1,7,20943.0,41614.0
29702,30,11,1,11,70307.0,154394.0
29703,30,11,3,7,379.0,627.0
29704,30,11,1,7,16307.0,43638.0
29705,30,11,1,11,85311.0,209609.0
29706,30,11,3,0,1.0,45.0
29707,30,11,3,7,379.0,700.0
29708,30,11,1,7,11813.0,36774.0
29709,30,11,1,11,87525.0,196144.0
29710,30,11,2,7,17.0,60.0
29711,30,11,3,0,1.0,44.0
29712,30,11,3,7,378.0,694.0
29713,30,11,1,7,14445.0,30956.0
29714,30,11,1,11,90420.0,201998.0
29715,30,11,3,0,1.0,45.0
29716,30,11,3,7,712.0,1266.0
29717,30,13,1,7,299.0,633.0
29718,30,13,1,11,142391.0,264382.0
29719,30,13,1,7,298.0,412.0
29720,30,13,1,11,187453.0,334437.0
29721,30,13,1,7,327.0,665.0
29722,30,13,1,11,205329.0,431418.0
29723,30,13,1,7,211.0,447.0
29724,30,13,1,11,210540.0,385279.0
29725,30,13,2,7,8.0,13.0
29726,30,13,1,7,224.0,432.0
29727,30,13,1,11,182098.0,364115.0
29728,30,13,2,7,3.0,5.0
29729,30,13,1,7,140.0,193.0
29730,30,13,1,11,165627.0,315023.0
29731,30,13,1,7,139.0,159.0
29732,30,13,1,11,175078.0,408380.0
29733,30,13,2,7,5.0,7.0
29734,30,13,3,7,3.0,4.0
29735,30,13,1,7,152.0,129.0
29736,30,13,1,11,162912.0,291720.0
29737,30,13,2,7,3.0,14.0
29738,30,13,4,0,7.0,255.0
29739,30,13,1,7,187.0,240.0
29740,30,13,1,11,187745.0,378494.0
29741,30,13,4,0,9.0,343.0
29742,30,13,1,7,263.0,349.0
29743,30,13,1,11,162136.0,342918.0
29744,30,13,2,7,3.0,9.0
29745,30,13,3,7,2.0,3.0
29746,30,13,4,0,10.0,388.0
29747,30,13,1,7,189.0,271.0
29748,30,13,1,11,165636.0,356449.0
29749,30,13,2,7,2.0,6.0
29750,30,13,3,7,2.0,3.0
29751,30,13,1,7,123.0,184.0
29752,30,13,1,11,185494.0,453347.0
29753,30,13,3,0,9.0,343.0
29754,30,13,3,7,1.0,2.0
29755,30,13,1,7,100.0,146.0
29756,30,13,1,11,105361.0,228633.0
29757,30,13,3,0,14.0,576.0
29758,30,13,3,7,7.0,10.0
29759,30,13,1,7,128.0,225.0
29760,30,13,1,11,141316.0,328560.0
29761,30,13,2,7,53.0,159.0
29762,30,13,1,7,158.0,158.0
29763,30,13,1,11,155232.0,397083.0
29764,30,13,2,7,25.0,60.0
29765,30,13,3,0,2.0,87.0
29766,30,13,1,7,160.0,182.0
29767,30,13,1,11,148937.0,427300.0
29768,30,13,2,7,10.0,31.0
29769,30,13,1,7,448.0,484.0
29770,30,13,1,11,159525.0,420986.0
29771,30,13,2,7,41.0,146.0
29772,30,13,3,0,6.0,261.0
29773,30,13,1,7,165.0,293.0
29774,30,13,1,11,149419.0,313780.0
29775,30,13,2,7,54.0,129.0
29776,30,13,3,0,5.0,226.0
29777,30,17,1,7,601.0,543.0
29778,30,17,1,11,110693.0,270417.0
29779,30,17,3,7,89.0,141.0
29780,30,17,1,7,490.0,341.0
29781,30,17,1,11,110093.0,256380.0
29782,30,17,3,7,101.0,102.0
29783,30,17,1,7,480.0,445.0
29784,30,17,1,11,111467.0,317373.0
29785,30,17,2,7,96.0,139.0
29786,30,17,1,7,484.0,678.0
29787,30,17,1,11,116502.0,288186.0
29788,30,17,2,7,126.0,204.0
29789,30,17,1,7,450.0,714.0
29790,30,17,1,11,122588.0,296503.0
29791,30,17,2,7,208.0,339.0
29792,30,17,1,7,490.0,552.0
29793,30,17,1,11,113857.0,243408.0
29794,30,17,2,7,275.0,304.0
29795,30,17,1,7,480.0,669.0
29796,30,17,1,11,114092.0,298678.0
29797,30,17,3,7,266.0,364.0
29798,30,17,1,7,440.0,777.0
29799,30,17,1,11,116438.0,233800.0
29800,30,17,2,7,9.0,42.0
29801,30,17,1,7,494.0,652.0
29802,30,17,1,11,114474.0,273020.0
29803,30,17,1,7,518.0,485.0
29804,30,17,1,11,113782.0,204580.0
29805,30,17,2,7,7.0,22.0
29806,30,17,3,7,300.0,398.0
29807,30,17,1,7,442.0,448.0
29808,30,17,1,11,113450.0,289411.0
29809,30,17,2,7,7.0,20.0
29810,30,17,3,7,300.0,431.0
29811,30,17,1,7,366.0,135.0
29812,30,17,1,11,132870.0,358749.0
29813,30,17,2,7,7.0,18.0
29814,30,17,3,7,268.0,401.0
29815,30,17,1,7,494.0,471.0
29816,30,17,1,11,111508.0,288806.0
29817,30,17,2,7,6.0,18.0
29818,30,17,3,0,6.0,246.0
29819,30,17,3,7,244.0,355.0
29820,30,17,1,7,440.0,416.0
29821,30,17,1,11,113002.0,298099.0
29822,30,17,2,7,9.0,27.0
29823,30,17,3,7,258.0,378.0
29824,30,17,1,7,423.0,421.0
29825,30,17,1,11,116323.0,313374.0
29826,30,17,2,7,20.0,48.0
29827,30,17,3,7,289.0,478.0
29828,30,17,1,7,418.0,436.0
29829,30,17,1,11,115800.0,319492.0
29830,30,17,2,7,13.0,41.0
29831,30,17,3,7,261.0,482.0
29832,30,17,1,7,477.0,317.0
29833,30,17,1,11,115279.0,314251.0
29834,30,17,2,7,15.0,53.0
29835,30,17,3,7,255.0,468.0
29836,30,17,1,7,394.0,286.0
29837,30,17,1,11,118607.0,290706.0
29838,30,17,2,7,51.0,122.0
29839,30,17,3,0,17.0,767.0
29840,30,17,3,7,264.0,469.0
29841,30,18,1,7,496.0,542.0
29842,30,18,1,11,113314.0,236940.0
29843,30,18,1,7,482.0,479.0
29844,30,18,1,11,122203.0,272146.0
29845,30,18,2,7,20.0,48.0
29846,30,18,3,0,1.0,43.0
29847,30,18,3,7,103.0,170.0
29848,30,18,1,7,399.0,416.0
29849,30,18,1,11,118227.0,308454.0
29850,30,18,3,7,29.0,54.0
29851,30,18,1,7,601.0,400.0
29852,30,18,1,11,123251.0,280396.0
29853,30,18,2,7,33.0,117.0
29854,30,18,3,7,75.0,138.0
29855,30,18,1,7,539.0,392.0
29856,30,18,1,11,97395.0,147846.0
29857,30,18,2,7,10.0,24.0
29858,30,18,3,7,86.0,153.0
29859,30,22,1,7,5749.0,10089.0
29860,30,22,1,11,31690.0,76136.0
29861,30,22,3,7,180.0,284.0
29862,30,22,3,11,2.0,5.0
29863,30,22,1,7,6806.0,7555.0
29864,30,22,1,11,32346.0,76964.0
29865,30,22,3,7,200.0,203.0
29866,30,22,3,11,3.0,7.0
29867,30,22,1,7,5127.0,7860.0
29868,30,22,1,11,29503.0,60476.0
29869,30,22,2,7,209.0,303.0
29870,30,22,1,7,4957.0,6498.0
29871,30,22,1,11,28486.0,66368.0
29872,30,22,2,7,221.0,359.0
29873,30,22,1,7,3684.0,5544.0
29874,30,22,1,11,29610.0,65900.0
29875,30,22,2,7,226.0,368.0
29876,30,22,1,7,3698.0,4323.0
29877,30,22,1,11,24588.0,55423.0
29878,30,22,2,7,175.0,194.0
29879,30,22,1,7,2682.0,1995.0
29880,30,22,1,11,23717.0,51949.0
29881,30,22,3,7,401.0,548.0
29882,30,22,1,7,1929.0,2274.0
29883,30,22,1,11,26017.0,59524.0
29884,30,22,1,7,2491.0,2648.0
29885,30,22,1,11,21783.0,46267.0
29886,30,22,1,7,1929.0,1856.0
29887,30,22,1,11,23621.0,48683.0
29888,30,22,3,7,313.0,415.0
29889,30,22,1,7,1424.0,1891.0
29890,30,22,1,11,21178.0,46761.0
29891,30,22,3,7,275.0,395.0
29892,30,22,1,7,1871.0,2447.0
29893,30,22,1,11,31620.0,62418.0
29894,30,22,3,7,564.0,844.0
29895,30,22,3,11,1.0,2.0
29896,30,22,1,7,1862.0,2782.0
29897,30,22,1,11,26586.0,53916.0
29898,30,22,3,7,338.0,492.0
29899,30,22,3,11,1.0,2.0
29900,30,22,1,7,2383.0,2752.0
29901,30,22,1,11,24355.0,47127.0
29902,30,22,3,7,219.0,321.0
29903,30,22,1,7,2366.0,3374.0
29904,30,22,1,11,28429.0,57370.0
29905,30,22,2,7,14.0,33.0
29906,30,22,3,7,295.0,488.0
29907,30,22,1,7,1458.0,1311.0
29908,30,22,1,11,22530.0,40914.0
29909,30,22,3,7,369.0,682.0
29910,30,22,1,7,1820.0,2186.0
29911,30,22,1,11,28126.0,59177.0
29912,30,22,3,7,338.0,621.0
29913,30,22,3,11,2.0,4.0
29914,30,22,1,7,1807.0,2458.0
29915,30,22,1,11,23134.0,61606.0
29916,30,22,2,7,7.0,17.0
29917,30,22,3,7,327.0,581.0
29918,30,22,3,11,13.0,34.0
29919,30,33,1,7,14135.0,30099.0
29920,30,33,1,11,41064.0,94537.0
29921,30,33,3,7,127.0,201.0
29922,30,33,1,7,14539.0,12207.0
29923,30,33,1,11,42018.0,109833.0
29924,30,33,3,7,112.0,114.0
29925,30,33,1,7,12765.0,21505.0
29926,30,33,1,11,49516.0,121005.0
29927,30,33,2,7,83.0,120.0
29928,30,33,1,7,13147.0,32131.0
29929,30,33,1,11,48622.0,89219.0
29930,30,33,2,7,45.0,73.0
29931,30,33,1,7,12999.0,27545.0
29932,30,33,1,11,51471.0,125273.0
29933,30,33,2,7,60.0,98.0
29934,30,33,1,7,10915.0,19876.0
29935,30,33,1,11,36993.0,81678.0
29936,30,33,2,7,56.0,62.0
29937,30,33,1,7,11607.0,21299.0
29938,30,33,1,11,43191.0,97961.0
29939,30,33,3,7,76.0,104.0
29940,30,33,1,7,12053.0,24323.0
29941,30,33,1,11,45897.0,129492.0
29942,30,33,1,7,11607.0,16761.0
29943,30,33,1,11,42877.0,108007.0
29944,30,33,4,0,1.0,38.0
29945,30,33,1,7,10432.0,20322.0
29946,30,33,1,11,48919.0,135457.0
29947,30,33,3,7,850.0,1127.0
29948,30,33,1,7,10099.0,22016.0
29949,30,33,1,11,44161.0,121045.0
29950,30,33,3,7,57.0,82.0
29951,30,33,1,7,7553.0,18173.0
29952,30,33,1,11,52031.0,159631.0
29953,30,33,3,0,1.0,38.0
29954,30,33,3,7,112.0,168.0
29955,30,33,1,7,6894.0,13464.0
29956,30,33,1,11,35567.0,100406.0
29957,30,33,3,0,12.0,493.0
29958,30,33,3,7,173.0,252.0
29959,30,33,1,7,8181.0,16624.0
29960,30,33,1,11,37124.0,99641.0
29961,30,33,3,7,49.0,72.0
29962,30,33,1,7,9072.0,18380.0
29963,30,33,1,11,50179.0,145519.0
29964,30,33,3,7,188.0,311.0
29965,30,33,1,7,8615.0,22356.0
29966,30,33,1,11,52566.0,164321.0
29967,30,33,3,0,3.0,134.0
29968,30,33,3,7,1566.0,2893.0
29969,30,33,1,7,7314.0,18709.0
29970,30,33,1,11,53582.0,176070.0
29971,30,33,3,0,4.0,174.0
29972,30,33,3,7,281.0,516.0
29973,30,33,1,7,8219.0,19808.0
29974,30,33,1,11,55752.0,175898.0
29975,30,33,2,7,83.0,199.0
29976,30,33,3,0,6.0,271.0
29977,30,33,3,7,326.0,580.0
29978,30,35,1,7,8799.0,9045.0
29979,30,35,1,11,202707.0,419064.0
29980,30,35,3,7,163.0,257.0
29981,30,35,1,7,8047.0,5904.0
29982,30,35,1,11,199011.0,346646.0
29983,30,35,3,7,137.0,139.0
29984,30,35,1,7,8511.0,9486.0
29985,30,35,1,11,203833.0,445549.0
29986,30,35,2,7,134.0,194.0
29987,30,35,3,11,2.0,4.0
29988,30,35,1,7,7209.0,11912.0
29989,30,35,1,11,211031.0,390953.0
29990,30,35,2,7,186.0,302.0
29991,30,35,1,7,7083.0,12671.0
29992,30,35,1,11,209614.0,433548.0
29993,30,35,2,7,348.0,567.0
29994,30,35,1,7,6414.0,7556.0
29995,30,35,1,11,180384.0,303911.0
29996,30,35,2,7,453.0,502.0
29997,30,35,1,7,7157.0,9111.0
29998,30,35,1,11,205352.0,417537.0
29999,30,35,3,7,458.0,626.0
30000,30,35,1,7,7514.0,14066.0
30001,30,35,1,11,212127.0,187398.0
30002,30,35,2,7,6.0,26.0
30003,30,35,4,0,8.0,291.0
30004,30,35,1,7,2987.0,3546.0
30005,30,35,1,11,201562.0,353338.0
30006,30,35,4,0,1.0,38.0
30007,30,35,1,7,7926.0,12127.0
30008,30,35,1,11,207566.0,304914.0
30009,30,35,2,7,7.0,20.0
30010,30,35,3,7,548.0,727.0
30011,30,35,1,7,6146.0,9803.0
30012,30,35,1,11,215737.0,416372.0
30013,30,35,3,7,548.0,787.0
30014,30,35,1,7,7140.0,6897.0
30015,30,35,1,11,213081.0,419343.0
30016,30,35,2,7,6.0,16.0
30017,30,35,3,0,1.0,38.0
30018,30,35,3,7,393.0,588.0
30019,30,35,1,7,6397.0,10395.0
30020,30,35,1,11,190222.0,332128.0
30021,30,35,2,7,9.0,27.0
30022,30,35,3,0,2.0,82.0
30023,30,35,3,7,321.0,467.0
30024,30,35,1,7,6781.0,10172.0
30025,30,35,1,11,203577.0,417536.0
30026,30,35,2,7,2.0,6.0
30027,30,35,3,7,240.0,352.0
30028,30,35,3,11,1.0,2.0
30029,30,35,1,7,6489.0,10953.0
30030,30,35,1,11,210944.0,469350.0
30031,30,35,2,7,328.0,732.0
30032,30,35,3,7,710.0,1174.0
30033,30,35,3,11,1.0,2.0
30034,30,35,1,7,6550.0,11705.0
30035,30,35,1,11,210961.0,453777.0
30036,30,35,3,7,303.0,560.0
30037,30,35,3,11,1.0,2.0
30038,30,35,1,7,6516.0,12823.0
30039,30,35,1,11,217062.0,477971.0
30040,30,35,2,7,11.0,39.0
30041,30,35,3,7,309.0,568.0
30042,30,35,1,7,6568.0,12486.0
30043,30,35,1,11,202341.0,400028.0
30044,30,35,2,7,114.0,170.0
30045,30,35,3,7,309.0,549.0
30046,30,39,1,7,3314.0,4958.0
30047,30,39,1,11,3307.0,9518.0
30048,30,39,3,7,6.0,9.0
30049,30,39,3,11,4.0,12.0
30050,30,39,1,7,2291.0,4047.0
30051,30,39,1,11,4591.0,9200.0
30052,30,39,3,7,6.0,6.0
30053,30,39,1,7,2027.0,2442.0
30054,30,39,1,11,5342.0,13777.0
30055,30,39,2,7,13.0,19.0
30056,30,39,1,7,791.0,1648.0
30057,30,39,1,11,5949.0,16013.0
30058,30,39,2,7,17.0,28.0
30059,30,39,1,7,1047.0,2511.0
30060,30,39,1,11,5949.0,13576.0
30061,30,39,2,7,7.0,11.0
30062,30,39,1,7,490.0,608.0
30063,30,39,1,11,2806.0,6252.0
30064,30,39,2,7,13.0,14.0
30065,30,39,1,7,372.0,506.0
30066,30,39,1,11,3147.0,8514.0
30067,30,39,1,7,238.0,262.0
30068,30,39,1,11,3230.0,8459.0
30069,30,39,1,7,157.0,244.0
30070,30,39,1,11,3010.0,7429.0
30071,30,39,1,7,248.0,466.0
30072,30,39,1,11,2637.0,6848.0
30073,30,39,1,7,12.0,23.0
30074,30,39,1,11,1866.0,5643.0
30075,30,39,1,7,24.0,53.0
30076,30,39,1,11,3279.0,7594.0
30077,30,39,3,7,2.0,3.0
30078,30,39,1,7,19.0,36.0
30079,30,39,1,11,3646.0,9906.0
30080,30,39,1,11,4575.0,10756.0
30081,30,39,1,7,6.0,13.0
30082,30,39,1,11,5108.0,14292.0
30083,30,39,1,11,5088.0,15483.0
30084,30,39,3,0,1.0,45.0
30085,30,39,1,7,22.0,53.0
30086,30,39,1,11,7931.0,24126.0
30087,30,39,1,7,31.0,73.0
30088,30,39,1,11,5792.0,14515.0
30089,30,39,3,7,1.0,2.0
30090,30,40,1,7,71653.0,71653.0
30091,30,40,1,11,123564.0,202315.0
30092,30,40,3,7,242.0,382.0
30093,30,40,3,11,4.0,7.0
30094,30,40,1,5,17.0,13.0
30095,30,40,1,7,74579.0,34903.0
30096,30,40,1,11,120967.0,202696.0
30097,30,40,3,7,252.0,256.0
30098,30,40,3,11,7.0,12.0
30099,30,40,1,7,74800.0,75473.0
30100,30,40,1,11,121579.0,216828.0
30101,30,40,2,7,346.0,501.0
30102,30,40,3,11,4.0,7.0
30103,30,40,1,7,75226.0,67252.0
30104,30,40,1,11,122059.0,224983.0
30105,30,40,2,7,362.0,587.0
30106,30,40,3,11,9.0,17.0
30107,30,40,1,7,92087.0,108663.0
30108,30,40,1,11,151827.0,299111.0
30109,30,40,2,7,1591.0,2592.0
30110,30,40,1,7,85116.0,104437.0
30111,30,40,1,11,157356.0,224311.0
30112,30,40,2,7,2341.0,2591.0
30113,30,40,1,7,81763.0,99914.0
30114,30,40,1,11,156432.0,291867.0
30115,30,40,2,7,118.0,161.0
30116,30,40,3,7,1547.0,2115.0
30117,30,40,3,11,9.0,17.0
30118,30,40,1,7,86097.0,113648.0
30119,30,40,1,11,159114.0,291375.0
30120,30,40,2,7,105.0,487.0
30121,30,40,4,0,26.0,946.0
30122,30,40,1,7,80947.0,91551.0
30123,30,40,1,11,157629.0,296815.0
30124,30,40,4,0,38.0,1448.0
30125,30,40,1,7,81417.0,87849.0
30126,30,40,1,11,153920.0,254892.0
30127,30,40,2,7,161.0,507.0
30128,30,40,3,7,2090.0,2771.0
30129,30,40,3,11,7.0,12.0
30130,30,40,4,0,36.0,1397.0
30131,30,40,1,7,84957.0,95407.0
30132,30,40,1,11,163515.0,302339.0
30133,30,40,2,7,90.0,253.0
30134,30,40,3,7,1835.0,2637.0
30135,30,40,1,7,70290.0,70009.0
30136,30,40,1,11,159350.0,312804.0
30137,30,40,2,7,152.0,399.0
30138,30,40,3,0,38.0,1448.0
30139,30,40,3,7,2209.0,3305.0
30140,30,40,1,7,77863.0,86895.0
30141,30,40,1,11,160636.0,323039.0
30142,30,40,2,7,96.0,293.0
30143,30,40,3,0,72.0,2961.0
30144,30,40,3,7,1428.0,2078.0
30145,30,40,1,7,78768.0,90032.0
30146,30,40,1,11,159111.0,329519.0
30147,30,40,2,7,156.0,469.0
30148,30,40,3,7,2368.0,3471.0
30149,30,40,1,7,75393.0,91527.0
30150,30,40,1,11,159686.0,352427.0
30151,30,40,2,7,1019.0,2276.0
30152,30,40,3,0,128.0,5592.0
30153,30,40,3,7,2227.0,3681.0
30154,30,40,1,7,73289.0,95642.0
30155,30,40,1,11,159182.0,380445.0
30156,30,40,2,7,78.0,244.0
30157,30,40,3,0,82.0,3661.0
30158,30,40,3,7,2023.0,3737.0
30159,30,40,1,7,74878.0,103856.0
30160,30,40,1,11,159025.0,375935.0
30161,30,40,2,7,453.0,1609.0
30162,30,40,3,0,96.0,4180.0
30163,30,40,3,7,1991.0,3658.0
30164,30,40,1,7,66628.0,85017.0
30165,30,40,1,11,165249.0,367679.0
30166,30,40,2,7,743.0,1778.0
30167,30,40,3,0,100.0,4511.0
30168,30,40,3,7,2254.0,4008.0
30169,30,46,1,7,22549.0,23180.0
30170,30,46,1,11,112791.0,213555.0
30171,30,46,3,7,223.0,352.0
30172,30,46,1,7,21530.0,19355.0
30173,30,46,1,11,119290.0,218751.0
30174,30,46,3,7,152.0,154.0
30175,30,46,3,11,1.0,2.0
30176,30,46,1,7,21212.0,33918.0
30177,30,46,1,11,117170.0,227541.0
30178,30,46,2,7,175.0,254.0
30179,30,46,3,11,1.0,2.0
30180,30,46,1,7,21475.0,34038.0
30181,30,46,1,11,119614.0,207163.0
30182,30,46,2,7,166.0,269.0
30183,30,46,1,7,21136.0,27646.0
30184,30,46,1,11,120779.0,233776.0
30185,30,46,2,7,336.0,547.0
30186,30,46,3,11,2.0,4.0
30187,30,46,1,7,22189.0,31752.0
30188,30,46,1,11,116396.0,167845.0
30189,30,46,2,7,468.0,518.0
30190,30,46,1,7,24969.0,16804.0
30191,30,46,1,11,122943.0,219624.0
30192,30,46,2,7,520.0,711.0
30193,30,46,3,7,734.0,1003.0
30194,30,46,1,7,25513.0,26738.0
30195,30,46,1,11,120195.0,64687.0
30196,30,46,2,7,711.0,3013.0
30197,30,46,1,7,27138.0,21005.0
30198,30,46,1,11,122495.0,179210.0
30199,30,46,1,7,26231.0,23293.0
30200,30,46,1,11,119243.0,159309.0
30201,30,46,2,7,710.0,2059.0
30202,30,46,3,7,959.0,1272.0
30203,30,46,1,7,24977.0,17434.0
30204,30,46,1,11,118660.0,220114.0
30205,30,46,2,7,530.0,1415.0
30206,30,46,3,7,686.0,986.0
30207,30,46,1,7,11061.0,1349.0
30208,30,46,1,11,123485.0,242401.0
30209,30,46,2,7,628.0,1648.0
30210,30,46,3,7,714.0,1068.0
30211,30,46,1,7,4950.0,6692.0
30212,30,46,1,11,82351.0,89433.0
30213,30,46,2,7,926.0,2829.0
30214,30,46,3,0,4.0,165.0
30215,30,46,3,7,726.0,1056.0
30216,30,46,1,7,27613.0,41392.0
30217,30,46,1,11,108568.0,206931.0
30218,30,46,2,7,989.0,2971.0
30219,30,46,3,7,878.0,1287.0
30220,30,46,1,7,27855.0,47047.0
30221,30,46,1,11,117098.0,297663.0
30222,30,46,2,7,2191.0,4893.0
30223,30,46,3,0,18.0,786.0
30224,30,46,3,7,969.0,1602.0
30225,30,46,1,7,28154.0,49917.0
30226,30,46,1,11,112168.0,244302.0
30227,30,46,2,7,4525.0,14168.0
30228,30,46,3,0,18.0,804.0
30229,30,46,3,7,819.0,1512.0
30230,30,46,1,7,28043.0,35783.0
30231,30,46,1,11,118000.0,261960.0
30232,30,46,2,7,3258.0,11576.0
30233,30,46,3,0,5.0,218.0
30234,30,46,3,7,762.0,1400.0
30235,30,46,1,7,27434.0,40575.0
30236,30,46,1,11,122464.0,251908.0
30237,30,46,2,7,3876.0,5783.0
30238,30,46,3,0,7.0,316.0
30239,30,46,3,7,745.0,1325.0
30240,30,49,1,7,11460.0,9810.0
30241,30,49,1,11,81826.0,160619.0
30242,30,49,3,7,60.0,95.0
30243,30,49,3,11,5.0,10.0
30244,30,49,1,7,11247.0,3385.0
30245,30,49,1,11,79453.0,135837.0
30246,30,49,3,7,48.0,49.0
30247,30,49,1,7,11297.0,13206.0
30248,30,49,1,11,79413.0,144816.0
30249,30,49,2,7,51.0,74.0
30250,30,49,1,7,6103.0,4614.0
30251,30,49,1,11,117161.0,189759.0
30252,30,49,2,7,58.0,94.0
30253,30,49,1,7,5595.0,4442.0
30254,30,49,1,11,116107.0,220172.0
30255,30,49,2,7,123.0,200.0
30256,30,49,1,7,3957.0,2944.0
30257,30,49,1,11,106445.0,83699.0
30258,30,49,2,7,100.0,111.0
30259,30,49,1,7,5743.0,5243.0
30260,30,49,1,11,98272.0,171771.0
30261,30,49,2,7,11.0,15.0
30262,30,49,3,7,146.0,199.0
30263,30,49,1,7,8359.0,5158.0
30264,30,49,1,11,110144.0,173215.0
30265,30,49,1,7,5743.0,5512.0
30266,30,49,1,11,98272.0,192122.0
30267,30,49,1,7,8525.0,7919.0
30268,30,49,1,11,122512.0,222727.0
30269,30,49,3,7,179.0,237.0
30270,30,49,4,0,2.0,78.0
30271,30,49,1,7,5573.0,5610.0
30272,30,49,1,11,100608.0,204838.0
30273,30,49,3,7,198.0,284.0
30274,30,49,1,7,8807.0,7142.0
30275,30,49,1,11,108039.0,284035.0
30276,30,49,3,7,206.0,308.0
30277,30,49,1,7,9654.0,10007.0
30278,30,49,1,11,101195.0,179419.0
30279,30,49,3,7,245.0,356.0
30280,30,49,1,7,8288.0,8654.0
30281,30,49,1,11,105641.0,230192.0
30282,30,49,3,7,253.0,371.0
30283,30,49,1,7,6392.0,6724.0
30284,30,49,1,11,107106.0,235098.0
30285,30,49,2,7,65.0,145.0
30286,30,49,3,7,249.0,412.0
30287,30,49,1,7,7388.0,8747.0
30288,30,49,1,11,106533.0,247370.0
30289,30,49,3,7,270.0,499.0
30290,30,49,1,7,2160.0,2650.0
30291,30,49,1,11,105387.0,232800.0
30292,30,49,2,7,33.0,117.0
30293,30,49,3,7,127.0,233.0
30294,30,49,1,7,7772.0,9241.0
30295,30,49,1,11,108030.0,198235.0
30296,30,49,2,7,428.0,1024.0
30297,30,49,3,7,266.0,473.0
30298,30,51,1,7,9.0,14.0
30299,30,51,1,11,59411.0,71202.0
30300,30,51,1,7,5.0,5.0
30301,30,51,1,11,61300.0,91229.0
30302,30,51,1,7,3.0,2.0
30303,30,51,1,11,64840.0,86354.0
30304,30,51,1,7,9.0,7.0
30305,30,51,1,11,65618.0,66153.0
30306,30,51,1,7,6.0,6.0
30307,30,51,1,11,66005.0,92333.0
30308,30,51,1,7,2.0,1.0
30309,30,51,1,11,58582.0,47473.0
30310,30,51,1,7,4.0,5.0
30311,30,51,1,11,60840.0,71378.0
30312,30,51,1,7,7.0,11.0
30313,30,51,1,11,64353.0,75917.0
30314,30,51,1,7,1.0,1.0
30315,30,51,1,11,14460.0,11929.0
30316,30,51,1,7,20.0,26.0
30317,30,51,1,11,57838.0,51129.0
30318,30,51,1,7,17.0,24.0
30319,30,51,1,11,28577.0,17975.0
30320,30,51,1,7,2.0,3.0
